keyboard_name,keyboard_size,keyboard_type,user,audio_file,key_pressed,keyboard_material,switch_type,PCA_Feature_A,PCA_Feature_B,cluster
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_x_16_MBPWavs.wav,x,aluminum,Scissor,-2.8143723,-0.95895344,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_x_17_MBPWavs.wav,x,aluminum,Scissor,-2.6939888,-0.83557624,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_x_18_MBPWavs.wav,x,aluminum,Scissor,-2.9915166,-0.99630034,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_x_19_MBPWavs.wav,x,aluminum,Scissor,-2.9275155,-1.4023485,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_x_20_MBPWavs.wav,x,aluminum,Scissor,-2.4288635,-1.0706666,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_x_21_MBPWavs.wav,x,aluminum,Scissor,-2.7072113,-0.77436376,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_x_22_MBPWavs.wav,x,aluminum,Scissor,-2.9817336,-1.2755041,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_x_23_MBPWavs.wav,x,aluminum,Scissor,-2.7740314,-1.6943496,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_0_MBPWavs.wav,0,aluminum,Scissor,0.49137235,-1.7288127,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_1_MBPWavs.wav,0,aluminum,Scissor,1.0338166,-1.8281444,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_2_MBPWavs.wav,0,aluminum,Scissor,-1.8996255,-1.745266,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_3_MBPWavs.wav,0,aluminum,Scissor,-1.943014,-1.7592801,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_4_MBPWavs.wav,0,aluminum,Scissor,-1.8816442,-1.8648225,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_5_MBPWavs.wav,0,aluminum,Scissor,-1.530329,-1.6855397,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_6_MBPWavs.wav,0,aluminum,Scissor,-2.3318229,-1.8357565,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_7_MBPWavs.wav,0,aluminum,Scissor,-1.6577182,-1.6260364,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_8_MBPWavs.wav,0,aluminum,Scissor,-1.8904903,-1.8720099,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_9_MBPWavs.wav,0,aluminum,Scissor,-2.668175,-1.6907303,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_10_MBPWavs.wav,0,aluminum,Scissor,-2.0591395,-1.6150724,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_11_MBPWavs.wav,0,aluminum,Scissor,-2.5549858,-1.6435974,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_12_MBPWavs.wav,0,aluminum,Scissor,-2.4508743,-1.6956158,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_13_MBPWavs.wav,0,aluminum,Scissor,-2.4898064,-1.927511,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_14_MBPWavs.wav,0,aluminum,Scissor,-2.8656495,-1.9154472,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_15_MBPWavs.wav,0,aluminum,Scissor,-2.5345685,-1.7313803,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_16_MBPWavs.wav,0,aluminum,Scissor,-1.6652399,-1.5597852,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_17_MBPWavs.wav,0,aluminum,Scissor,-2.1169515,-1.7798193,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_18_MBPWavs.wav,0,aluminum,Scissor,-1.8289837,-1.8484011,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_19_MBPWavs.wav,0,aluminum,Scissor,-2.392466,-1.5499815,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_20_MBPWavs.wav,0,aluminum,Scissor,-2.4075694,-1.6579996,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_21_MBPWavs.wav,0,aluminum,Scissor,-2.5835934,-1.773051,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_22_MBPWavs.wav,0,aluminum,Scissor,-2.5400925,-1.6192081,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_0_23_MBPWavs.wav,0,aluminum,Scissor,-2.5293844,-1.7721249,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_0_MBPWavs.wav,p,aluminum,Scissor,-2.240176,-2.0031354,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_1_MBPWavs.wav,p,aluminum,Scissor,-2.3841727,-1.916899,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_2_MBPWavs.wav,p,aluminum,Scissor,-2.5105977,-1.8502476,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_3_MBPWavs.wav,p,aluminum,Scissor,-2.3432639,-1.5894786,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_4_MBPWavs.wav,p,aluminum,Scissor,-2.0352323,-1.9438258,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_5_MBPWavs.wav,p,aluminum,Scissor,-2.8022184,-1.7336558,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_6_MBPWavs.wav,p,aluminum,Scissor,-1.8605317,-1.7645513,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_7_MBPWavs.wav,p,aluminum,Scissor,-1.6513938,-1.8025033,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_8_MBPWavs.wav,p,aluminum,Scissor,-1.9085743,-1.6587723,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_9_MBPWavs.wav,p,aluminum,Scissor,-3.289071,-1.6574978,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_10_MBPWavs.wav,p,aluminum,Scissor,-2.470515,-1.6231542,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_11_MBPWavs.wav,p,aluminum,Scissor,-2.100018,-1.4104062,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_12_MBPWavs.wav,p,aluminum,Scissor,-2.7880704,-1.5752157,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_13_MBPWavs.wav,p,aluminum,Scissor,-2.5602071,-1.0544095,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_14_MBPWavs.wav,p,aluminum,Scissor,-3.069008,-1.9431053,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_15_MBPWavs.wav,p,aluminum,Scissor,-2.8793614,-1.2098974,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_16_MBPWavs.wav,p,aluminum,Scissor,-2.0405822,-1.3557272,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_17_MBPWavs.wav,p,aluminum,Scissor,-1.8908801,-1.3190798,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_18_MBPWavs.wav,p,aluminum,Scissor,-2.8559914,-1.6204584,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_19_MBPWavs.wav,p,aluminum,Scissor,-2.2306285,-1.271735,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_20_MBPWavs.wav,p,aluminum,Scissor,-2.7952175,-1.5561615,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_21_MBPWavs.wav,p,aluminum,Scissor,-1.9794037,-1.6159667,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_22_MBPWavs.wav,p,aluminum,Scissor,-2.8171697,-1.9427639,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_p_23_MBPWavs.wav,p,aluminum,Scissor,-2.7425897,-1.5628937,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_0_MBPWavs.wav,s,aluminum,Scissor,0.07223609,-1.7296499,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_1_MBPWavs.wav,s,aluminum,Scissor,-1.417613,-1.5776651,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_2_MBPWavs.wav,s,aluminum,Scissor,-1.6590884,-1.707353,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_3_MBPWavs.wav,s,aluminum,Scissor,-1.8443859,-1.592827,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_4_MBPWavs.wav,s,aluminum,Scissor,-1.2839035,-1.435861,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_5_MBPWavs.wav,s,aluminum,Scissor,-1.4959245,-1.4815595,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_6_MBPWavs.wav,s,aluminum,Scissor,-1.6022806,-1.5540519,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_7_MBPWavs.wav,s,aluminum,Scissor,-1.6519064,-1.6695379,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_8_MBPWavs.wav,s,aluminum,Scissor,-1.8357679,-1.3811314,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_9_MBPWavs.wav,s,aluminum,Scissor,-1.5702448,-1.0529386,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_10_MBPWavs.wav,s,aluminum,Scissor,-1.5697535,-1.3512808,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_11_MBPWavs.wav,s,aluminum,Scissor,-1.1896539,-0.9799541,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_12_MBPWavs.wav,s,aluminum,Scissor,-2.0180924,-1.4326497,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_13_MBPWavs.wav,s,aluminum,Scissor,-1.3483064,-1.262986,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_14_MBPWavs.wav,s,aluminum,Scissor,-1.7846998,-1.5127493,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_15_MBPWavs.wav,s,aluminum,Scissor,-0.9185052,-0.8266059,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_16_MBPWavs.wav,s,aluminum,Scissor,-1.9027034,-1.1358131,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_17_MBPWavs.wav,s,aluminum,Scissor,-1.6976081,-1.6115613,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_18_MBPWavs.wav,s,aluminum,Scissor,-1.9021165,-0.9233319,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_19_MBPWavs.wav,s,aluminum,Scissor,-2.5335507,-0.81050074,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_20_MBPWavs.wav,s,aluminum,Scissor,0.9632202,-1.4277432,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_21_MBPWavs.wav,s,aluminum,Scissor,0.48023078,-1.2651249,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_s_22_MBPWavs.wav,s,aluminum,Scissor,0.2578753,-1.082574,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_0_MBPWavs.wav,m,aluminum,Scissor,-0.44997633,-1.5296516,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_1_MBPWavs.wav,m,aluminum,Scissor,-0.53898674,-1.3794903,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_2_MBPWavs.wav,m,aluminum,Scissor,-0.7230889,-1.2291789,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_3_MBPWavs.wav,m,aluminum,Scissor,-0.5809129,-1.3941227,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_4_MBPWavs.wav,m,aluminum,Scissor,-0.47721657,-1.4951906,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_5_MBPWavs.wav,m,aluminum,Scissor,-0.12578489,-1.7467058,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_6_MBPWavs.wav,m,aluminum,Scissor,-0.409132,-1.587149,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_7_MBPWavs.wav,m,aluminum,Scissor,0.07935818,-1.2758802,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_8_MBPWavs.wav,m,aluminum,Scissor,0.0034819543,-1.2603335,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_9_MBPWavs.wav,m,aluminum,Scissor,0.035360225,-1.1142744,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_10_MBPWavs.wav,m,aluminum,Scissor,0.04326669,-0.9788012,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_11_MBPWavs.wav,m,aluminum,Scissor,-0.9312858,-1.0251164,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_12_MBPWavs.wav,m,aluminum,Scissor,-0.20577984,-1.5154539,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_13_MBPWavs.wav,m,aluminum,Scissor,-0.010670421,-1.3691455,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_14_MBPWavs.wav,m,aluminum,Scissor,-2.563397,-1.7615807,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_15_MBPWavs.wav,m,aluminum,Scissor,-3.7541769,-2.159164,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_16_MBPWavs.wav,m,aluminum,Scissor,-4.474296,-1.6933305,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_17_MBPWavs.wav,m,aluminum,Scissor,-3.7063699,-1.8199985,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_18_MBPWavs.wav,m,aluminum,Scissor,-3.8235974,-1.6843039,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_19_MBPWavs.wav,m,aluminum,Scissor,-3.7899027,-1.8007302,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_20_MBPWavs.wav,m,aluminum,Scissor,-3.9857986,-2.0271266,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_21_MBPWavs.wav,m,aluminum,Scissor,-3.2375162,-1.7821556,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_22_MBPWavs.wav,m,aluminum,Scissor,-3.9485617,-2.147431,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_m_23_MBPWavs.wav,m,aluminum,Scissor,-3.3640144,-1.9943696,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_0_MBPWavs.wav,b,aluminum,Scissor,-3.1412098,-1.6599122,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_1_MBPWavs.wav,b,aluminum,Scissor,-3.2100499,-1.697289,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_2_MBPWavs.wav,b,aluminum,Scissor,-2.5781884,-1.7920682,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_3_MBPWavs.wav,b,aluminum,Scissor,-3.28648,-1.7713649,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_4_MBPWavs.wav,b,aluminum,Scissor,-2.7718265,-1.6043662,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_5_MBPWavs.wav,b,aluminum,Scissor,-2.8945482,-1.76627,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_6_MBPWavs.wav,b,aluminum,Scissor,-2.5347342,-1.7827133,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_7_MBPWavs.wav,b,aluminum,Scissor,-1.7913268,-1.5075375,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_8_MBPWavs.wav,b,aluminum,Scissor,-2.0603075,-1.5192145,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_9_MBPWavs.wav,b,aluminum,Scissor,-1.5422348,-1.6338668,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_10_MBPWavs.wav,b,aluminum,Scissor,-2.7933922,-1.575749,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_11_MBPWavs.wav,b,aluminum,Scissor,-2.629745,-1.5375686,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_12_MBPWavs.wav,b,aluminum,Scissor,-2.4870687,-1.3253149,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_13_MBPWavs.wav,b,aluminum,Scissor,-2.3069272,-1.5622752,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_14_MBPWavs.wav,b,aluminum,Scissor,-2.5616858,-1.4242918,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_15_MBPWavs.wav,b,aluminum,Scissor,-2.313305,-1.9330611,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_16_MBPWavs.wav,b,aluminum,Scissor,-1.7545713,-1.6811457,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_17_MBPWavs.wav,b,aluminum,Scissor,-1.9437143,-1.6052481,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_18_MBPWavs.wav,b,aluminum,Scissor,-2.012799,-1.6865058,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_19_MBPWavs.wav,b,aluminum,Scissor,-3.044991,-1.62378,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_20_MBPWavs.wav,b,aluminum,Scissor,-2.300077,-1.7402663,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_21_MBPWavs.wav,b,aluminum,Scissor,-3.237656,-1.6772275,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_22_MBPWavs.wav,b,aluminum,Scissor,-3.127643,-1.9052185,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_b_23_MBPWavs.wav,b,aluminum,Scissor,-2.3090048,-2.203331,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_0_MBPWavs.wav,e,aluminum,Scissor,-1.1168166,-1.1878862,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_1_MBPWavs.wav,e,aluminum,Scissor,-1.7433833,-1.4848225,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_2_MBPWavs.wav,e,aluminum,Scissor,-1.7389289,-1.5899781,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_3_MBPWavs.wav,e,aluminum,Scissor,-1.9636269,-1.630207,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_4_MBPWavs.wav,e,aluminum,Scissor,-2.0244193,-1.3526286,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_5_MBPWavs.wav,e,aluminum,Scissor,-1.1833074,-1.4682122,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_6_MBPWavs.wav,e,aluminum,Scissor,-0.96541995,-1.3441192,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_7_MBPWavs.wav,e,aluminum,Scissor,-0.89224887,-1.2197497,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_8_MBPWavs.wav,e,aluminum,Scissor,-1.7465191,-1.3739743,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_9_MBPWavs.wav,e,aluminum,Scissor,-0.9379173,-1.5092019,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_10_MBPWavs.wav,e,aluminum,Scissor,-1.1566185,-1.556221,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_11_MBPWavs.wav,e,aluminum,Scissor,-0.45700294,-1.7938783,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_12_MBPWavs.wav,e,aluminum,Scissor,-0.8773871,-1.5572606,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_13_MBPWavs.wav,e,aluminum,Scissor,-0.9840281,-1.3097003,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_14_MBPWavs.wav,e,aluminum,Scissor,-1.5334408,-0.98456305,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_15_MBPWavs.wav,e,aluminum,Scissor,-1.9160156,-1.6733043,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_16_MBPWavs.wav,e,aluminum,Scissor,-1.1837406,-1.0709327,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_17_MBPWavs.wav,e,aluminum,Scissor,-0.9747457,-1.1021044,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_18_MBPWavs.wav,e,aluminum,Scissor,-1.608567,-1.6675997,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_19_MBPWavs.wav,e,aluminum,Scissor,-1.5887039,-1.395023,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_20_MBPWavs.wav,e,aluminum,Scissor,-0.9417717,-1.1382643,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_21_MBPWavs.wav,e,aluminum,Scissor,-1.6751724,-1.1606505,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_22_MBPWavs.wav,e,aluminum,Scissor,-1.6694889,-1.8059732,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_e_23_MBPWavs.wav,e,aluminum,Scissor,-1.4110665,-1.6100323,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_0_MBPWavs.wav,w,aluminum,Scissor,-1.7328626,-1.2044578,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_1_MBPWavs.wav,w,aluminum,Scissor,-1.6636528,-1.2840945,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_2_MBPWavs.wav,w,aluminum,Scissor,-1.7576206,-1.4519056,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_3_MBPWavs.wav,w,aluminum,Scissor,-2.1440742,-1.6105381,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_4_MBPWavs.wav,w,aluminum,Scissor,-1.7822986,-1.0000182,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_5_MBPWavs.wav,w,aluminum,Scissor,-1.1906112,-1.1232885,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_6_MBPWavs.wav,w,aluminum,Scissor,-1.719857,-1.3837676,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_7_MBPWavs.wav,w,aluminum,Scissor,-1.3907282,-1.1795728,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_8_MBPWavs.wav,w,aluminum,Scissor,-1.2000583,-1.438565,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_9_MBPWavs.wav,w,aluminum,Scissor,-1.7370336,-1.2938999,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_10_MBPWavs.wav,w,aluminum,Scissor,-1.7466419,-1.0960869,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_11_MBPWavs.wav,w,aluminum,Scissor,-1.7645807,-1.1743102,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_12_MBPWavs.wav,w,aluminum,Scissor,-1.8625793,-0.87653536,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_13_MBPWavs.wav,w,aluminum,Scissor,-1.7018551,-1.1327157,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_14_MBPWavs.wav,w,aluminum,Scissor,-1.8507323,-1.4705005,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_15_MBPWavs.wav,w,aluminum,Scissor,-1.426666,-1.3428689,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_16_MBPWavs.wav,w,aluminum,Scissor,-1.6624726,-0.9900382,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_17_MBPWavs.wav,w,aluminum,Scissor,-1.1502326,-0.99335283,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_18_MBPWavs.wav,w,aluminum,Scissor,-1.3676832,-0.919052,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_19_MBPWavs.wav,w,aluminum,Scissor,-1.9772264,-1.5142411,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_20_MBPWavs.wav,w,aluminum,Scissor,-2.1324751,-1.3047765,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_21_MBPWavs.wav,w,aluminum,Scissor,-1.2318437,-0.8782378,2
macbookprom1,65%_Compact(Default for Macbooks),Scissor,,key_press_w_22_MBPWavs.wav,w,aluminum,Scissor,-1.5447823,-1.4278167,2
